language,text,time,id,originalId,details,clean_reviews
en,Use the toilet facilities in Wetherspoons to save yourself 30p! Located in the central square right of the departures board up some small stairs.,2013-02-17,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['use', 'toilet', 'facilities', 'wetherspoons', 'save', 'p', 'located', 'central', 'square', 'right', 'departures', 'board', 'small', 'stairs']"
en,For the big appetite. Check out the two for one offer.,2013-02-25,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['big', 'appetite', 'check', 'two', 'one', 'offer']"
en,Heading south? Put 61016 in your phone contacts so you can text us in case of any non-emergencies on your train (in emergencies dial 999). http://j.mp/text61016,2013-03-05,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['heading', 'south', 'put', 'phone', 'contacts', 'text', 'us', 'case', 'non', 'emergencies', 'train', 'emergencies', 'dial', 'http', 'j', 'mp', 'text']"
en,Buy your gatwick express tickets online. You must do at least a day in advance.,2013-04-15,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['buy', 'gatwick', 'express', 'tickets', 'online', 'must', 'least', 'day', 'advance']"
en,Cloud wifi - free - on the concourse. Nice.,2013-04-18,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['cloud', 'wifi', 'free', 'concourse', 'nice']"
en,Drugs dogs at train and coach stations!!!!!!,2013-04-26,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['drugs', 'dogs', 'train', 'coach', 'stations']"
en,It's so busy here! try and use the Make sure you know where you are going because checking the platform info can be difficult if you're in a hurry...there's just so many!,2013-05-04,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['busy', 'try', 'use', 'make', 'sure', 'know', 'going', 'checking', 'platform', 'info', 'difficult', 'hurry', 'many']"
en,They closed Paul here:(,2013-05-25,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['closed', 'paul']"
en,Quite possibly the worst place in the world if you need a poo and don't have 30p,2013-06-12,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['quite', 'possibly', 'worst', 'place', 'world', 'need', 'poo', 'p']"
en,Having to pay to pee in dirty toilets! Horrendous!,2013-06-24,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['pay', 'pee', 'dirty', 'toilets', 'horrendous']"
en,Taxi rank closed due to improvement works. Don't bother with temporary rank upstairs - you're better off going outside station to junction of Buckingham Palace Rd w/ Grosvenor Gdns & hailing cab there,2013-07-09,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['taxi', 'rank', 'closed', 'due', 'improvement', 'works', 'bother', 'temporary', 'rank', 'upstairs', 'better', 'going', 'outside', 'station', 'junction', 'buckingham', 'palace', 'rd', 'w', 'grosvenor', 'gdns', 'hailing', 'cab']"
en,"Toilets cost 30p, make sure you have change!",2013-07-12,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['toilets', 'cost', 'p', 'make', 'sure', 'change']"
en,Choclate giveaway!,2013-07-17,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['choclate', 'giveaway']"
en,Kids are a quid if you buy ticket from a window but not the machines.,2013-07-21,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['kids', 'quid', 'buy', 'ticket', 'window', 'machines']"
en,The staff at the little McDonalds are one gene above morons,2013-07-25,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['staff', 'little', 'mcdonalds', 'one', 'gene', 'morons']"
en,"The lugagge bags here is really expensive. You will find another very much cheaper at the Coach Station, 5 minutes by walking",2013-08-17,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['lugagge', 'bags', 'really', 'expensive', 'find', 'another', 'much', 'cheaper', 'coach', 'station', 'minutes', 'walking']"
en,If you arrive from Gatwick Victoria Station is best gate to London. It's a symbol for London: overcrowded and loud - but lovely. A fulminant entrance to the big city at the river Thames.,2013-08-23,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['arrive', 'gatwick', 'victoria', 'station', 'best', 'gate', 'london', 'symbol', 'london', 'overcrowded', 'loud', 'lovely', 'fulminant', 'entrance', 'big', 'city', 'river', 'thames']"
en,Left Luggage here: 9 pounds x 24 hrs. Walk two blocks to the Coach Station: 4 pounds x 24 hrs,2013-09-07,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['left', 'luggage', 'pounds', 'x', 'hrs', 'walk', 'two', 'blocks', 'coach', 'station', 'pounds', 'x', 'hrs']"
en,"If you have time to spare, a 10 min walk to Pimlico will give you much better pubs!",2013-10-13,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['time', 'spare', 'min', 'walk', 'pimlico', 'give', 'much', 'better', 'pubs']"
en,You need 30p if you want to use the toilet ..sad but true.,2013-10-14,36101,4ac518f6f964a52052af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36101,"['need', 'p', 'want', 'use', 'toilet', 'sad', 'true']"
en,Taste of Christmas,2009-10-08,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['taste', 'christmas']"
en,There's a chargebox here so you can charge your phone in a secure locker while you're visiting the conference centre,2010-09-23,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['chargebox', 'charge', 'phone', 'secure', 'locker', 'visiting', 'conference', 'centre']"
en,"There's a ChargeBox here, so you can charge up you're phone in a secure locker!www.chargebox.com",2010-09-24,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['chargebox', 'charge', 'phone', 'secure', 'locker', 'www', 'chargebox', 'com']"
en,Join us for BDTA Tweetup stand v24 at 10 and 4.30 each day,2010-10-14,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['join', 'us', 'bdta', 'tweetup', 'stand', 'v', 'day']"
en,salon international ftw :),2010-10-17,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['salon', 'international', 'ftw']"
en,"Outdoor show is a waste of time, three retailers and one is blacks! Not coming again",2011-01-15,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['outdoor', 'show', 'waste', 'time', 'three', 'retailers', 'one', 'blacks', 'coming']"
en,"Get cash before you come here, there are few cash points, and Qs for the ones here.",2011-02-19,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['get', 'cash', 'come', 'cash', 'points', 'qs', 'ones']"
en,"At London 2012, women’s Boxing will feature as a full Olympic medal event for the first time.",2011-03-10,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['london', 'women', 'boxing', 'feature', 'full', 'olympic', 'medal', 'event', 'first', 'time']"
en,IFE fantastic for tasting lots of new and exciting products. Huge. Need all day here.,2011-03-13,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['ife', 'fantastic', 'tasting', 'lots', 'new', 'exciting', 'products', 'huge', 'need', 'day']"
en,This place is massive. Brin some rollerblades :p,2011-04-01,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['place', 'massive', 'brin', 'rollerblades', 'p']"
en,run for your life!,2011-05-06,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['run', 'life']"
en,The Excel Car Show is on ever 2 Years (except from Last year) -- I just hope it's on next year =D,2011-05-09,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['excel', 'car', 'show', 'ever', 'years', 'except', 'last', 'year', 'hope', 'next', 'year']"
en,If you have a Taste Card you can get 50% off at the Fine burger Company,2011-05-17,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['taste', 'card', 'get', 'fine', 'burger', 'company']"
en,"London Expo is held twice a year.  Cosplay, Manga, Anime, Sci-fi etc",2011-05-27,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['london', 'expo', 'held', 'twice', 'year', 'cosplay', 'manga', 'anime', 'sci', 'fi', 'etc']"
en,"Come along to the mcm london expo! Comics,cosplay and geek galore :3",2011-05-27,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['come', 'along', 'mcm', 'london', 'expo', 'comics', 'cosplay', 'geek', 'galore']"
en,Register early for DSEI. Cue wait is terribly bad.,2011-09-13,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['register', 'early', 'dsei', 'cue', 'wait', 'terribly', 'bad']"
en,Worldskills at excel!come people let's show your vocational qualifications!,2011-10-03,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['worldskills', 'excel', 'come', 'people', 'let', 'show', 'vocational', 'qualifications']"
en,Go to Team Sweden stand on the WorldSkills show. It's a funny competition there. Great prizes!,2011-10-05,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['go', 'team', 'sweden', 'stand', 'worldskills', 'show', 'funny', 'competition', 'great', 'prizes']"
en,Come and test your knowledge about European Union!Participate in the Euroquiz and win a prize on the Youth on the Move stand – Make it Happen area – stand 75,2011-10-05,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['come', 'test', 'knowledge', 'european', 'union', 'participate', 'euroquiz', 'win', 'prize', 'youth', 'move', 'stand', 'make', 'happen', 'area', 'stand']"
en,"Don't go to the tech fair, it is   shit!",2011-10-22,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['go', 'tech', 'fair', 'shit']"
en,Don't go to the London International Technology Show unless you like grad/market fares.,2011-10-24,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['go', 'london', 'international', 'technology', 'show', 'unless', 'like', 'grad', 'market', 'fares']"
en,"If you want a snack to eat or a hot drink Cafe Ibiza around the corner on the ramp up to the Custom House DLR station is a nice place. Cafe Ibiza is listed on foursquare, link attached below.",2011-11-01,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['want', 'snack', 'eat', 'hot', 'drink', 'cafe', 'ibiza', 'around', 'corner', 'ramp', 'custom', 'house', 'dlr', 'station', 'nice', 'place', 'cafe', 'ibiza', 'listed', 'foursquare', 'link', 'attached']"
en,Nice room and good location,2011-11-08,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['nice', 'room', 'good', 'location']"
en,Come and see Ferrari World Abu Dhabi on the Abu Dhabi stand at S6. The largest indoor theme park in the world,2011-11-08,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['come', 'see', 'ferrari', 'world', 'abu', 'dhabi', 'abu', 'dhabi', 'stand', 'largest', 'indoor', 'theme', 'park', 'world']"
en,Visit Royal Brunei Airlines @royalbruneiair at AS740 and take part in the Snap & Tweet competition to win £50 shopping vouchers from John Lewis!!!,2011-11-08,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['visit', 'royal', 'brunei', 'airlines', 'royalbruneiair', 'take', 'part', 'snap', 'tweet', 'competition', 'win', 'shopping', 'vouchers', 'john', 'lewis']"
en,"HDN Global www.hdnglobal.com for Channel Manager, Book Engine, Smart Hotel, Compare Manager at stand TT189",2011-11-10,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['hdn', 'global', 'www', 'hdnglobal', 'com', 'channel', 'manager', 'book', 'engine', 'smart', 'hotel', 'compare', 'manager', 'stand', 'tt']"
en,I'm looking forward to doing all the ticketing and badging at events in ExCel soon - http://www.EventBuddy.co.uk - adding value to Exhibition organisers and Exhibitors alike.,2011-11-12,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['looking', 'forward', 'ticketing', 'badging', 'events', 'excel', 'soon', 'http', 'www', 'eventbuddy', 'co', 'uk', 'adding', 'value', 'exhibition', 'organisers', 'exhibitors', 'alike']"
en,"Check which door you need to be at - the DLR stops at the highest end, the lowest ends are a long walk away,",2011-11-16,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['check', 'door', 'need', 'dlr', 'stops', 'highest', 'end', 'lowest', 'ends', 'long', 'walk', 'away']"
en,a place to be :p,2011-12-10,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['place', 'p']"
en,"A good deal for this week. You can buy 1 ticket and attend 4 shows together: The outdoor show, the bike show, the active travel show, and the boot show. Fantastic, isn't it?! :)",2012-01-14,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['good', 'deal', 'week', 'buy', 'ticket', 'attend', 'shows', 'together', 'outdoor', 'show', 'bike', 'show', 'active', 'travel', 'show', 'boot', 'show', 'fantastic']"
en,Explore the latest arcades in the market @ eag show,2012-01-24,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['explore', 'latest', 'arcades', 'market', 'eag', 'show']"
en,"A superb venue for me, both as an exhibitor and a punter. Easy to get to and from as well be public transport of my own vehicle",2012-02-22,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['superb', 'venue', 'exhibitor', 'punter', 'easy', 'get', 'well', 'public', 'transport', 'vehicle']"
en,"Skip the boulevard bar and grill. Long wait times for bland, microwaved food.",2012-02-25,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['skip', 'boulevard', 'bar', 'grill', 'long', 'wait', 'times', 'bland', 'microwaved', 'food']"
en,No free wifi ,2012-03-04,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['free', 'wifi']"
en,"Was grateful having Winrgy from www.feeling-healthy.net during the event, it kept me going!",2012-03-15,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['grateful', 'winrgy', 'www', 'feeling', 'healthy', 'net', 'event', 'kept', 'going']"
en,"Meet at La Barrique between the Custom House DLR and the West entrance for great coffee, food, wine and free WIFI",2012-03-19,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['meet', 'la', 'barrique', 'custom', 'house', 'dlr', 'west', 'entrance', 'great', 'coffee', 'food', 'wine', 'free', 'wifi']"
en,There is an official London 2012 shop near the west entrance. Check it out :-),2012-04-01,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['official', 'london', 'shop', 'near', 'west', 'entrance', 'check']"
en,Bloody massive. The pizza place and Italian is good but the Subway here doesn't toast your sandwich! Avoid!,2012-04-06,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['bloody', 'massive', 'pizza', 'place', 'italian', 'good', 'subway', 'toast', 'sandwich', 'avoid']"
en,Phone signal can be poor at big venues so make sure you arrange a meeting point with your party in case you get separated.,2012-04-16,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['phone', 'signal', 'poor', 'big', 'venues', 'make', 'sure', 'arrange', 'meeting', 'point', 'party', 'case', 'get', 'separated']"
en,Visit La Barrique Wine Café outside on the DLR walkway.,2012-05-05,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['visit', 'la', 'barrique', 'wine', 'caf', 'outside', 'dlr', 'walkway']"
en,Do you want to know about social media come and see us at stand 666,2012-05-17,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['want', 'know', 'social', 'media', 'come', 'see', 'us', 'stand']"
en,Visit us at Stand 730 on 17th - 18th May. Mention 4square to receive a Business Show 25% discount!,2012-05-17,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['visit', 'us', 'stand', 'th', 'th', 'may', 'mention', 'square', 'receive', 'business', 'show', 'discount']"
en,"For 2012 #LIWF, check out stand G12 for fantastic #champagnes from #GrowerChampagne #VeueveJLanaud",2012-05-24,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['liwf', 'check', 'stand', 'g', 'fantastic', 'champagnes', 'growerchampagne', 'veuevejlanaud']"
en,Stand A 18!!!,2012-05-24,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,['stand']
en,Best place to meet is La Barrique Wine Café between Custom House Station and ExCeL,2012-05-27,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['best', 'place', 'meet', 'la', 'barrique', 'wine', 'caf', 'custom', 'house', 'station', 'excel']"
en,"7 January: Attend the London Boat Show. Every January since the 1950s, boatbuilders, enthusiasts & chandlers from around the world have gathered in London for the show. Over 100,000 visitors.",2012-06-12,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['january', 'attend', 'london', 'boat', 'show', 'every', 'january', 'since', 'boatbuilders', 'enthusiasts', 'chandlers', 'around', 'world', 'gathered', 'london', 'show', 'visitors']"
en,"This place is tough to miss. In fact, it’s the largest competition venue at the Olympics. The venue will be divided into 4 halls, hosting 13 different sports.",2012-07-22,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['place', 'tough', 'miss', 'fact', 'largest', 'competition', 'venue', 'olympics', 'venue', 'divided', 'halls', 'hosting', 'different', 'sports']"
en,"This place is MASSIVE. In total, there are five arenas, each hosting a different sport at the Games. You could stay here for-ev-er.",2012-07-27,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['place', 'massive', 'total', 'five', 'arenas', 'hosting', 'different', 'sport', 'games', 'could', 'stay', 'ev', 'er']"
en,"The ExCeL center hosts events of fights, boxing, fencing, table tennis, weightlifting, judo and taekwondo.",2012-07-31,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['excel', 'center', 'hosts', 'events', 'fights', 'boxing', 'fencing', 'table', 'tennis', 'weightlifting', 'judo', 'taekwondo']"
en,Eat before you arrive. The options are slim and the prices are high.,2012-08-28,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['eat', 'arrive', 'options', 'slim', 'prices', 'high']"
en,"Look out for the London Comic Expo, it is pretty massive!",2012-09-12,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['look', 'london', 'comic', 'expo', 'pretty', 'massive']"
en,"No hot fillings at the subway, plenty of takeaway eating choice though.",2012-10-10,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['hot', 'fillings', 'subway', 'plenty', 'takeaway', 'eating', 'choice', 'though']"
en,Warm up to WTM 2013 with Sweetness of Cyprus -The Commandaria Wine- See you there.,2012-10-28,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['warm', 'wtm', 'sweetness', 'cyprus', 'commandaria', 'wine', 'see']"
en,"The main entrance is on the left as you walk over the bridge from the DLR station. There is an abundance of ""no smoking"" stickers that make it look as if you were not supposed to enter.",2012-11-15,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['main', 'entrance', 'left', 'walk', 'bridge', 'dlr', 'station', 'abundance', 'smoking', 'stickers', 'make', 'look', 'supposed', 'enter']"
en,Massive place filled with lots of shops! Be careful not to get lost in there ;),2012-11-23,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['massive', 'place', 'filled', 'lots', 'shops', 'careful', 'get', 'lost']"
en,"Are you visiting bett? Check in at our ""ITWORX Education booth"" and get a free Nespresso for the ultimate coffee experience or pose for a wacky photo. Booth # F260",2013-01-29,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['visiting', 'bett', 'check', 'itworx', 'education', 'booth', 'get', 'free', 'nespresso', 'ultimate', 'coffee', 'experience', 'pose', 'wacky', 'photo', 'booth', 'f']"
en,"Stop by the Stone stand to watch a bunch of hackers make great education apps, as part of #stonehack13",2013-01-31,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['stop', 'stone', 'stand', 'watch', 'bunch', 'hackers', 'make', 'great', 'education', 'apps', 'part', 'stonehack']"
en,"If you're at the BETT show 2013 visit Synergy Learning at stand C1 to talk moodle, mahara and/or totara",2013-01-31,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['bett', 'show', 'visit', 'synergy', 'learning', 'stand', 'c', 'talk', 'moodle', 'mahara', 'totara']"
en,Great goodies at the South African Pavilion at the Professional Beauty London Show,2013-02-25,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['great', 'goodies', 'south', 'african', 'pavilion', 'professional', 'beauty', 'london', 'show']"
en,Come and the Worlds Best Large Format Ultra-thin Porcelain Tiles on Stand S878-Ecobuild 2013,2013-03-05,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['come', 'worlds', 'best', 'large', 'format', 'ultra', 'thin', 'porcelain', 'tiles', 'stand', 'ecobuild']"
en,The non-chain coffee stands in the boulevard make nice coffee and are reasonably priced. The tea's not bad either.,2013-03-16,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['non', 'chain', 'coffee', 'stands', 'boulevard', 'make', 'nice', 'coffee', 'reasonably', 'priced', 'tea', 'bad', 'either']"
en,Visit La Barrique Wine Café on the DLR walkway to Custom House station - it's lovely :-),2013-03-20,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['visit', 'la', 'barrique', 'wine', 'caf', 'dlr', 'walkway', 'custom', 'house', 'station', 'lovely']"
en,Amazing cake by Callicious Cakes at the Cakes International show.,2013-04-13,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['amazing', 'cake', 'callicious', 'cakes', 'cakes', 'international', 'show']"
en,Welcome to The London Holy Ghost Festival of Life with General Overseer Pastor E.A Adeboye,2013-04-19,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['welcome', 'london', 'holy', 'ghost', 'festival', 'life', 'general', 'overseer', 'pastor', 'e', 'adeboye']"
en,"Get a map......,it's massive!",2013-05-05,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['get', 'map', 'massive']"
en,Nica place sort of combo of everything :p,2013-05-07,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['nica', 'place', 'sort', 'combo', 'everything', 'p']"
en,Have you checked out this video yet www.AShortVideo.co.uk,2013-06-07,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['checked', 'video', 'yet', 'www', 'ashortvideo', 'co', 'uk']"
en,The Business Show 2013,2013-06-07,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['business', 'show']"
en,"If you're going to ExCel via Silverton Way there are some free parking spots on Caxton Street North, Hoy, Nelson & Fen Streets. Then just 500m by foot.",2013-06-09,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['going', 'excel', 'via', 'silverton', 'way', 'free', 'parking', 'spots', 'caxton', 'street', 'north', 'hoy', 'nelson', 'fen', 'streets', 'foot']"
en,Come and visit Statoil at EAGE London 2013!,2013-06-10,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['come', 'visit', 'statoil', 'eage', 'london']"
en,For food walk oit stright ahead royal emirates docks 3 minute walk amazing selection of food half the price..,2013-06-29,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['food', 'walk', 'oit', 'stright', 'ahead', 'royal', 'emirates', 'docks', 'minute', 'walk', 'amazing', 'selection', 'food', 'half', 'price']"
en,In London for the 2013 ESHRE Meeting?  Come by booth E96 and say hello to your American Society for Reproductive Medicine (ASRM) colleagues.,2013-07-05,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['london', 'eshre', 'meeting', 'come', 'booth', 'e', 'say', 'hello', 'american', 'society', 'reproductive', 'medicine', 'asrm', 'colleagues']"
en,Visit the MADRIX booth during the PLASA 2013 @ C10,2013-10-06,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['visit', 'madrix', 'booth', 'plasa', 'c']"
en,"Adrenaline junkies! Experience all that extreme, urban and adrenaline sports have to offer with X in the City! The event will take place on October 22-24 in the London Excel Centre.",2013-10-17,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['adrenaline', 'junkies', 'experience', 'extreme', 'urban', 'adrenaline', 'sports', 'offer', 'x', 'city', 'event', 'take', 'place', 'october', 'london', 'excel', 'centre']"
en,To be able to get the right DLR there,2013-10-25,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['able', 'get', 'right', 'dlr']"
en,"Always Welcomed,  Enjoy the WTM 2013. Time allowing,  Connect with Cyprus",2013-11-04,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['always', 'welcomed', 'enjoy', 'wtm', 'time', 'allowing', 'connect', 'cyprus']"
en,Follow the poppy and find out more about the stories and the territory behind this symbol...,2013-11-05,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['follow', 'poppy', 'find', 'stories', 'territory', 'behind', 'symbol']"
en,www.weekhomes.com,2013-11-06,36111,4ac518f7f964a520a3af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36111,"['www', 'weekhomes', 'com']"
en,"Nice self contained, human-size exhibitionn hall.  We visiting the Bubble Tradeshow for kids clothing and accessories",2010-01-31,36112,4ac518f7f964a520b4af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36112,"['nice', 'self', 'contained', 'human', 'size', 'exhibitionn', 'hall', 'visiting', 'bubble', 'tradeshow', 'kids', 'clothing', 'accessories']"
en,Come and see the JustGiving team at stand 20,2010-02-24,36112,4ac518f7f964a520b4af20e3,http://tour-pedia.org/api/getPlaceDetails?id=36112,"['come', 'see', 'justgiving', 'team', 'stand']"
